五丰奶黄包510g,塑料购物袋(大),光明酸奶原味经济装100g*8,康师傅珍品鲜虾鱼板桶面97克,双汇精制香辣香脆肠50g,双汇台式烤香肠48g,双汇非常5+1(香肠80g+番茄沙司8g）,统一卤肉拌面卤香牛肉味110克,五芳斋鲜肉粽140g*2,士力架花生夹心巧克力55克,味聚特口口脆榨菜80克,乌江涪陵榨菜鲜爽菜丝80克,统一老坛酸菜牛肉风味酱拌面122克,好丽友好友趣多汁牛排味切片型马铃,鲜一族双喜蛋62克,大好大纸包瓜子138克,香泉鲜汁鸭爪130克,小王子鲜贝酥海鲜味72克,乡巴佬香卤鸡翅70g,,,,,,
百事可乐2L+七喜2L搭扣装,塑料购物袋(大),爱得利PP自动奶瓶吸管F65(L),康师傅红烧牛肉碗面86克,康师傅红烧牛肉面桶装105克,奥利奥原味巧克力夹心饼干130克,太太乐99度晶体味精1kg,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰果味饮料乳酸味78ml,旺旺碎冰冰果味饮料葡萄味78ml,旺旺碎冰冰综合水果味饮料78ml,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料菠萝味78ml,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰果味饮料乳酸味78ml,旺旺碎冰冰果味饮料葡萄味78ml,旺旺碎冰冰综合水果味饮料78ml,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料菠萝味78ml,,,,,,
绿箭粒装口香糖64克,绿箭柠檬草薄荷味口香糖瓶装64克,,,,,,,,,,,,,,,,,,,,,,,
绿箭粒装口香糖64克,洁成搓澡巾,舒肤佳纯白清香型香皂125克,奥妙超效洗衣皂含芦荟精华206克*2,,,,,,,,,,,,,,,,,,,,,
娃哈哈AD钙奶饮料220ml*4,圣元优博幼儿配方奶粉900克,贝因美2阶段营养米粉听装437克,,,,,,,,,,,,,,,,,,,,,,
第6感超薄平滑天然胶乳橡胶避孕套2,散装苏微快乐锅巴日式牛排味,乌江涪陵三榨鲜爽菜丝50克,散装东北大米(三江购物),黄芽菜（一级）,金龙鱼第二代调和油5L,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
散装康元香酥条,散装徐福记糕饼系列,百合（一级）,散装奥利奥巧克力味夹心饼干,散装奥利奥双心脆花生威化饼干,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
康师傅冰红茶柠檬口味茶饮品2L,统一来一桶老坛酸菜牛肉面120克,康师傅红烧牛肉面桶装105克,康师傅酸菜牛肉桶面122克,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
护舒宝瞬洁贴身量多日用/夜用卫生,舒肤佳柠檬香皂125克,奥妙99超效洗衣皂226g,卫康钢丝球WK-0824,护舒宝瞬洁贴身夜用超长护翼4片,光明1911原酪酸牛奶(原味)160g,养乐多活性乳酸菌乳饮品100ml*5支,塑料购物袋(大),,,,,,,,,,,,,,,,,
汶权男士平脚裤2条装2398(L),,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
白木耳(一级),白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),光明酸奶980g,康发桔子水果罐头550克,云楼肖山萝卜200g,云楼榨菜芯200g,荷氏草本润喉糖冰糖雪梨味20.8克,好丽友呀!土豆薯条(里脊牛排味)40,盼盼番茄味薯片(家庭装)138克,康师傅冰红茶柠檬口味茶饮品2L,哈尔滨冰爽啤酒9度拉罐330ml*6罐,百威啤酒拉罐330ml,娃哈哈启力牛磺酸维生素饮料250ml,香飘飘巧克力奶茶80克,大乐豆兰花豆香辣味65克,恒康五香瓜子128克,维他奶巧克力豆奶饮料250ml,,,,,,,,,
光明纯鲜牛奶1.5L,佳洁士草本水晶清爽薄荷牙膏105克,丝瓜（一级）,苦瓜（一级）,土豆（一级）,零度可口可乐汽水拉罐(无糖)330ml,雪碧清爽柠檬味汽水330ml,塑料购物袋(大),,,,,,,,,,,,,,,,,
蒙牛纯牛奶250ML,,,,,,,,,,,,,,,,,,,,,,,,
喜之郎果粒爽苹果风味饮料350ml,喜之郎果粒爽葡萄风味饮料350ml,旺旺碎冰冰果味饮料菠萝味78ml,旺旺碎冰冰果味饮料草莓味78ml,塑料购物袋(大),旺旺碎冰冰果味饮料菠萝味78ml,旺旺碎冰冰果味饮料草莓味78ml,,,,,,,,,,,,,,,,,,
蓝怡雪收腹裤7530(XL),塑料购物袋(大),三江购物洗衣皂238克*2,佳洁士全优7效牙膏90克配磨砂水杯,,,,,,,,,,,,,,,,,,,,,
三江购物断点式保鲜袋小号20cm*30c,妙洁100型经济装保鲜膜30cm*30m,塑料购物袋(大),云楼肖山萝卜200g,益达木糖醇口香糖清爽西瓜味56克,佳洁士防蛀牙膏薄荷200克,衢州熊猫卫生纸袋装400克,,,,,,,,,,,,,,,,,,
雪碧清爽柠檬味汽水500ml,L麦奇哈男运动短裤202,L传承男六分裤8131176,爱被夏凉被(150*200cm),七度空间绢爽超薄日用卫生巾10片QS,山浩全棉连套枕头011-21(74*48cm),,,,,,,,,,,,,,,,,,,
双汇泡面拍档香肠30g*9,塑料购物袋(大),雪碧清爽柠檬味汽水500ml,清嘴小子葡萄味28克,清嘴小子草莓味糖28克,喜之郎果肉果冻蜜桔味散装,喜拖拖交叉吹气女拖8005,圣茗香鹌鹑蛋45克,喜之郎乳酸钙果冻15克*10,喜之郎喜庆吉祥蜜桔味果冻90克,汉风10入圆珠笔FC3001A,晨光中性笔0.7mmVGP-1111(4支装),六神宝宝(汉草)舒痱沐浴露200ml,海飞丝清爽去油型去屑洗发露200ml,娃哈哈营养快线牛奶果昔饮品原味28,娃哈哈营养快线牛奶果昔饮品菠萝味,,,,,,,,,
散装糯米,长粒香糯米(散),,,,,,,,,,,,,,,,,,,,,,,
苏泊尔电压力锅CYSB50YC10A-100(5L,,,,,,,,,,,,,,,,,,,,,,,,
散装喜之郎果汁果冻条系列,L麦奇哈男运动短裤205,闽黑马夹脚男沙滩拖鞋A9922(39#),,,,,,,,,,,,,,,,,,,,,,
散装东北大米(三江购物),汤师傅无沙紫菜60克,哈尔滨冰畅啤酒8度罐装330ml*6,奥妙超效洗衣皂含芦荟精华206克*2,元臻蜜汁鲜烤鳕鱼30g,红富士80#（一级）,老州山生虾皮,红富士80#（一级）,富华林糯米荔枝450g,塑料购物袋(大),加碘精制盐400克,双汇王中王优级火腿肠400g(10支装),永惠新疆骏枣228g,对虾（三级）,,,,,,,,,,,
蒙牛酸牛奶(原味)100g*8,,,,,,,,,,,,,,,,,,,,,,,,
三江购物精制拉面350g*2,兰州包心菜（一级）,,,,,,,,,,,,,,,,,,,,,,,
荷氏草本润喉糖草本特强味20.8克,,,,,,,,,,,,,,,,,,,,,,,,
一品珍白木耳60g,塑料购物袋(大),白砂糖(散),富华林建宁莲子350g,蓝怡雪束缚带7451(XL),蓝月亮深层洁净护理洗衣液薰衣草香,奥妙超效洗衣皂含芦荟精华206克*2,,,,,,,,,,,,,,,,,,
兰州包心菜（一级）,鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,
果然多CC紫晶葡萄味果卷19克,塑料购物袋(大),卡夫mini奥利奥夹心小饼干55克,卡夫mini奥利奥巧克力味夹心小饼干,格力高百力滋微辣虾饼干65克,农夫“尖叫”纤维饮料550ml,好丽友呀!土豆薯条(里脊牛排味)40,好丽友好多鱼浓香茄汁味33克,好丽友好多鱼鲜香海苔味33克,喜之郎美好时光海苔7.5克,喜之郎乳酸钙果冻15克*10,比巴卜草莓味棉花泡泡糖11克,乐事无限黑椒牛扒味薯片104克,阿尔卑斯精选酸奶软糖36克,好丽友好多鱼烧烤味33克,奥利奥树莓+蓝莓巧克力夹心饼106克,阿尔卑斯精选热带水果牛奶软糖36克,,,,,,,,
蒙牛特仑苏低脂奶250ml*12,康富来血尔口服液76ml*5瓶,红提（一级）,塑料购物袋(大),红富士80#（一级）,,,,,,,,,,,,,,,,,,,,
香软粳米(散装),,,,,,,,,,,,,,,,,,,,,,,,
佳倍龙须面375克*2,光明畅优优酪乳发酵乳(原味)800g（,,,,,,,,,,,,,,,,,,,,,,,
顶味蛋清拉面超值家庭装908g,白砂糖(散),本地鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,
金必氏愉快动物饼紫菜味饼干50克,金必氏愉快动物饼奶油味饼干50克,,,,,,,,,,,,,,,,,,,,,,,
长粒香糯米(散),五芳斋肉粽5只装200克,,,,,,,,,,,,,,,,,,,,,,,
相宜本草美白滋润洁面膏100g,黑人立齿洁牙刷买二送一装,,,,,,,,,,,,,,,,,,,,,,,
民益糕饼系列(散),民益花生小酥280g,鲜鸡蛋,金龙鱼第二代调和油2.5L,,,,,,,,,,,,,,,,,,,,,
雪碧汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,,
飞鹰固定式双层刀片FⅡ,L世登堡男短裤82-22,蒜头（一级）,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
散装东北米(中汇),纸音长卷卫生纸(8011)10卷装,,,,,,,,,,,,,,,,,,,,,,,
飘柔家庭绿茶长效清爽洗发露去油型,高露洁防蛀美白牙膏140克,,,,,,,,,,,,,,,,,,,,,,,
忠来婴幼儿葡萄糖320克,爱得利PP奶瓶120ml(A65),圣茗香鹌鹑蛋45克,太子乐幼儿奶粉3段400g,,,,,,,,,,,,,,,,,,,,,
强生婴儿爽身粉听装140g,舒肤佳柠檬清新沐浴露1升,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
明治欣欣杯草莓味50克,鲜一族鹌鹑蛋五香味100克,喜之郎果粒爽香橙风味饮料350ml,,,,,,,,,,,,,,,,,,,,,,
雪碧汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,,
双熊猫白色面巾纸,双汇红肠(上海风味)300g,鲜鸡蛋,良厨灌汤猪肉水饺1.25kg,,,,,,,,,,,,,,,,,,,,,
喜之郎果冻爽荔枝味150克,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料葡萄味78ml,旺旺碎冰冰果味饮料菠萝味78ml,圣茗香鹌鹑蛋45克,散装喜之郎果汁果冻条系列,白砂糖(散),旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料葡萄味78ml,,,,,,,,,,,,,,,,
安琪马来西亚风味腰果酥30克,麦香堡夹心豆沙面包40克,荣诚曲奇饼干蜜橙汁味48克,喜之郎美好时光原味海苔3克,新家园烤馍锅巴咖喱牛肉风味75克,圣茗香鹌鹑蛋45克,绿箭口香糖(5片)15克,散装东北米(中汇),,,,,,,,,,,,,,,,,
百事可乐可乐型汽水六罐装330ml*6,乐事意大利香浓红烩味薯片45g,味聚特学生营养榨菜80克,川南口口脆榨菜62g,乡下妹学生去皮榨菜丝82g,冷酸灵脱敏牙膏水果香型130克,,,,,,,,,,,,,,,,,,,
清风抽取式面纸经济装200抽*2层*3,护舒宝瞬洁贴身量多日用/夜用卫生,塑料购物袋(大),护舒宝瞬洁丝薄日用护翼18片,世家清洁球（2只装）21044,佳洁士双效炫白牙膏180克送水杯,咸亨辣味腐乳300克,,,,,,,,,,,,,,,,,,
美则胜超新型软毛牙刷NO.705,一级巨峰葡萄,,,,,,,,,,,,,,,,,,,,,,,
国产香蕉（一级）,芬达橙味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,
散装东北长粒香米(三江购物),,,,,,,,,,,,,,,,,,,,,,,,
蓝月亮Q厕宝50g,,,,,,,,,,,,,,,,,,,,,,,,
康师傅珍品红烧牛肉面104克*5包,芬达橙味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,
一品珍白木耳60g,白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,
伊利优酸乳乳饮料（草莓味）250ML,蒙牛未来星儿童健骨成长牛奶190ml*,,,,,,,,,,,,,,,,,,,,,,,
统一老坛酸菜牛肉风味酱拌面122克,榄菊蚊香大盘装（高级型）310g,舒肤佳纯白清香型香皂125克,佳洁士缤纷彩虹牙刷（软毛）,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
蒙牛妙妙儿童营养乳酸饮品180ml*4,,,,,,,,,,,,,,,,,,,,,,,,
娃哈哈锌爽歪歪营养酸奶饮品125g*4,塑料购物袋(大),七度空间纯棉夜用超薄卫生巾8片QSC,七度空间纯棉夜用超薄卫生巾10片QS,艾兰得Vc含片桔子味0.65克*10片,母亲生烤牛肉丁（韩式烧烤味）13.8,母亲生烤牛肉丁（泰式咖哩味）13.8,祖名卤制豆干鸡汁味100克,绿盛百卤坊翅根38g,绿盛百卤坊鸭脖30g,妮维雅多效润手霜50ml,萨啦咪手造鸭舌22克,艾兰得VC含片无糖型草莓味0.65g*10,,,,,,,,,,,,
舒肤佳香皂组合(纯白115g*3+柠檬11,,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
雪梨（打折）,多晶冰糖(散),芋艿（一级）,新疆核桃（一级）,,,,,,,,,,,,,,,,,,,,,
超能椰果植物焕彩洗衣皂260g*2,光明酸牛奶(红枣味)180g,隆祥斋糕团(椰丝)210g,双熊猫卫生纸260张,塑料购物袋(大),超能柠檬草清新祛味透明皂260克*2,超能棕榈活性去渍透明皂260g*2,,,,,,,,,,,,,,,,,,
太子乐婴幼儿奶粉2段400g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,
榄菊蚊香大盘装（高级型）155g,金龙鱼第二代调和油5L,,,,,,,,,,,,,,,,,,,,,,,
亲友阿胶枣228g,新疆核桃（一级）,,,,,,,,,,,,,,,,,,,,,,,
美汁源C粒柠檬香橙水果饮料420ml,云南白药薄荷清爽型牙膏100克,卡拉羊登山包E376,益达木糖醇薄荷味瓶装56克,清风抽取式面纸经济装200抽*2层*3,,,,,,,,,,,,,,,,,,,,
海飞丝丝滑柔顺型去屑润发精华露20,蓝怡雪女内裤2367(L),,,,,,,,,,,,,,,,,,,,,,,
湾仔码头秘制豆沙包350g,塑料购物袋(大),养乐多活性乳酸菌乳饮品100ml*5支,光明轻巧包酸牛奶180g,蒙牛冠益乳草莓果粒酸奶250g,海天特级金标生抽酱油500ml,蒙牛优益C活菌型乳酸菌乳饮料(芦荟,海天白米醋450ml,蓝月亮野菊花清爽洗手液经济补充装,威猛先生厨房重油污净（柠檬）补充,奥妙99超效洗衣皂226g,坛坛香精致剁辣椒425克,am8:00普通浴花SX-1212YHI,,,,,,,,,,,,
大好大奶油瓜子袋装80克,茂发可乐味跳跳糖18.4克,,,,,,,,,,,,,,,,,,,,,,,
南阳之星平纹特惠卷纸10卷,可比克番茄薯片60克,真巧酱芯蛋卷注心草莓味100g,芬达橙味汽水500ml,旺泰阿胶枣258克,润亨红珍珠果丹皮100克,,,,,,,,,,,,,,,,,,,
光明纯鲜牛奶500ml,光明纯鲜牛奶200ml,拥有孝感米酒(饮料型)280g,绿箭黄瓜薄荷味口香糖64克,五芳斋鲜肉粽140g*2,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
七喜柠檬味汽水2.5L,,,,,,,,,,,,,,,,,,,,,,,,
城隍潭孝感米酒300g,兰州包心菜（一级）,,,,,,,,,,,,,,,,,,,,,,,
如果他夹心棒棒糖18g,红富士75#果（一级）,单晶冰糖(散),金钟大红米醋袋装355ml,不二家牛奶棒棒糖116克,云楼学生榨菜丝168g,伊利原味牛奶片32克,,,,,,,,,,,,,,,,,,
光明酸牛奶(红枣味)100g*8,养元六个核桃核桃乳精品型240ml,东古一品鲜酱油150ml,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,,
楚源香米(散),蒙牛益生菌酸牛奶(原味)1.2kg,,,,,,,,,,,,,,,,,,,,,,,
老干妈香辣菜80克,,,,,,,,,,,,,,,,,,,,,,,,
零度可口可乐汽水拉罐(无糖)330ml,,,,,,,,,,,,,,,,,,,,,,,,
1316唯尔福婴儿尿片中号20片,三江购物有芯卷纸10+10实惠装,南阳之星双层抽取式面巾纸200抽*8,,,,,,,,,,,,,,,,,,,,,,
冰泉豆腐花袋装256克,华精手磨核桃黑芝麻营养糊320克,米老头多谷果子蛋黄味160克,小彩娃蛋糕粉麦香味200克,美丹原味薯片180g,米老头麦通500克,好丽友呀!土豆薯条(里脊牛排味)40,乐事无限小番茄味薯片104克,好丽友好多鱼烧烤味33克,阿尔卑斯精选酸奶软糖36克,喜之郎果粒爽香橙风味饮料350ml,旺旺碎冰冰果味饮料葡萄味78ml,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰果味饮料葡萄味78ml,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料柑桔味78ml,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
鲁王饺子粉1千克,可扬小黄鱼鲞300g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
冰露饮用纯净水550ml,力士恒久嫩肤娇肤香皂125克,纳爱斯伢牙乐儿童牙膏（亲亲草莓）,佳洁士珍珠盐白牙膏(柠檬清新）140,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,,
安尔乐蓝芯丝薄夜用卫生巾LJC9210(,安尔乐蓝芯日用柔棉卫生巾LJC8110(,安尔乐棉柔迷你卫生巾10片(LJC8310,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
科技糖水枇杷罐头430g,城隍潭孝感米酒300g,大热带酒酿360克,旺旺雪饼84克,,,,,,,,,,,,,,,,,,,,,
康师傅冰红茶柠檬口味茶饮品2L,塑料购物袋(大),七度空间优雅棉柔夜用卫生巾A88804,七度空间优雅丝柔日用卫生巾10片(A,六神艾叶除菌香皂125g,七度空间迷你纯棉超薄卫生巾(QSC63,小青祛痘抑脂靓肤洁面乳,六神艾叶健肤沐浴露(滋润型)750ml,,,,,,,,,,,,,,,,,
鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,,
海飞丝丝质柔滑型去屑洗发露400ml,舒肤佳芦荟香皂115g*3,,,,,,,,,,,,,,,,,,,,,,,
统一冰糖雪梨汁饮料500ml,舒肤佳纯白清香型香皂125克,康师傅矿物质水550ml,,,,,,,,,,,,,,,,,,,,,,
青蛙前驱型交叉软毛牙刷688,维纳斯牛头牌高效去油洗洁精2kg,,,,,,,,,,,,,,,,,,,,,,,
妈咪宝贝M女婴尿裤24片1074,塑料购物袋(大),科技桔片爽罐头255g,蒙牛酸酸乳蓝莓味乳饮料250ml,SNOOPY儿童舒爽呵护花露水200ml,蒙牛酸酸乳(AD钙)乳饮料250ml,喜多多绿豆汤(清凉)370克,串屋棉花糖100克,娃哈哈AD钙奶饮料220ml*4,维维高钙多维豆奶粉350克,娃哈哈锌爽歪歪营养酸奶饮品125g*4,美年达汽水2.5L,,,,,,,,,,,,,
拥有孝感米酒(饮料型)280g,蒙牛早餐奶（核桃）250ml,伊利巧克力味牛奶饮品250ml,银鹭花生牛奶蛋白饮料250ml,娃哈哈杏仁紫八宝粥360g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
美年达汽水2.5L,蒙牛酸牛奶(原味)100g*8,嘘嘘乐干爽舒适纸尿裤大号24片,塑料购物袋(大),娃哈哈AD钙奶饮料100ml*6,伊利QQ星儿童草莓味乳饮品100ml*5,娃哈哈桂圆莲子营养八宝粥360克,蒙牛纯牛奶1L,一级国产黑布林,,,,,,,,,,,,,,,,
益达无糖口香糖热带水果味12片32克,光明酸牛奶饮品利乐枕(原味)243ml,,,,,,,,,,,,,,,,,,,,,,,
妙脆角玉米角魔力炭烧味14g,乐事无限鲜浓番茄味薯片40克,蓝怡雪纯棉文胸背心32225(40),塑料购物袋(大),蓝怡雪孕妇裤2510,妙脆角玉米角美式茄汁味14g,雪碧清爽柠檬味汽水500ml,醒目苹果汁500ml,芬达橙味汽水500ml,旺旺QQ糖菠萝(凤梨)味70克,,,,,,,,,,,,,,,
长城医用棉签50支,丝诺薄型化妆棉120枚(70*50mm),李医生黑头导出精华液50ml,李医生去黑头洁净面膜45g,,,,,,,,,,,,,,,,,,,,,
李医生男士磨砂洁面乳120g,真想您二条男红满福全棉平脚裤JF59,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
泥皮蛋(个),,,,,,,,,,,,,,,,,,,,,,,,
益达木糖醇香橙薄荷味无糖口香糖56,"苏泊尔YL209H2""""""""好帮手""""""""压力锅20cm""""",YL209G2苏泊尔新款蒸格压力锅20cm,公牛连接线GN-J4（2米）,,,,,,,,,,,,,,,,,,,,,
清风原木纯品抽取式面纸(BR38MC)20,黑人透心爽牙膏(柠檬)120克,散装东北大米(三江购物),,,,,,,,,,,,,,,,,,,,,,
蒙牛未来星儿童肠胃成长牛奶190ml*,太太乐鸡精500克,散装喜之郎果汁果冻条系列,南阳之星双层抽取式面巾纸200抽*8,好舒爽瞬洁亲肤棉柔夜用卫生巾8片,好舒爽亲肤棉柔丝薄夜用卫生巾10片,蒙牛优益C活菌型乳酸菌乳饮料(原味,,,,,,,,,,,,,,,,,,
南阳之星双层抽取式面巾纸200抽*8,明润皱纹卫生纸500克,云峰男牛皮沙滩鞋A07(43#),,,,,,,,,,,,,,,,,,,,,,
散装糯米,好舒爽舒适柔棉丝薄卫生巾组合装,塑料购物袋(大),好奇棉柔滋润婴儿柔润湿巾80片,强生婴儿护肤柔湿巾轻便装10片,莲虹弹力棉女短裤1399(L-XL),莲虹女裤018(XL),纳爱斯牙膏(齿恋VC)95g,爱得利软头安全汤匙F21,爱得利A23玻璃小奶瓶120ml,,,,,,,,,,,,,,,
福海堂三级龙井茶250克,,,,,,,,,,,,,,,,,,,,,,,,
皇室白咖啡8杯160克,美年达橙味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,
宝宝金水热痱粉140g,,,,,,,,,,,,,,,,,,,,,,,,
百事可乐2.5L,洽洽香瓜子200克,,,,,,,,,,,,,,,,,,,,,,,
奥妙超效洗衣皂含芦荟精华206克*2,舒肤佳纯白清香型香皂125克,南阳之星双层抽取式面巾纸200抽*8,,,,,,,,,,,,,,,,,,,,,,
光明纯鲜牛奶500ml,,,,,,,,,,,,,,,,,,,,,,,,
绿箭口香糖(5片)15克,可口可乐汽水500ml,圣茗香鹌鹑蛋45克,,,,,,,,,,,,,,,,,,,,,,
日清格力高菜园小饼蕃茄味100克,塑料购物袋(大),上好佳荷兰豆55g,统一小浣熊干脆面烧烤味46克,益民山楂羹180克,上好佳鲜虾片40g,均瑶味动力发酵型乳酸菌饮品原味10,强生美肌恒日水嫩沐浴乳400克,统一小浣熊意大利红烩干脆面46g,喜得白白牙素33g,,,,,,,,,,,,,,,
舒洁温和洁肤超凡柔湿巾10片,舒洁清透劲爽超凡柔湿巾10片,母亲原味早餐棒60克,喜得白全效型白牙素33克,,,,,,,,,,,,,,,,,,,,,
莎奴亚男士时尚平脚裤2条装9750(XL,宝中宝蛇胆清凉花露水195ml,三江购物大豆油5L,芬达橙汁汽水2.3L,珏饰女背心219,,,,,,,,,,,,,,,,,,,,
可口可乐汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),蒙牛大果粒桑葚+椰果酸奶260g,光明酸奶原味经济装100g*8,哈尔滨冰爽啤酒9度拉罐330ml*6罐,蒙牛冠益乳草莓果粒酸奶250g,康师傅矿物质水1.5L,均瑶味动力发酵型乳酸菌饮品原味33,李字（檀香型）蚊香5双盘,纸音高级方巾纸(8102)330张,双汇台式烤香肠48g,喻之味山椒花生80g,味聚特山椒藕片80克,三江购物垃圾袋(买三送一)45*55cm*,动心一族奶油果仁蛋糕100克,喜之郎果冻爽菠萝味150克,,,,,,,,,,
鲜鸡蛋,维维维他型中老年豆奶粉500克,,,,,,,,,,,,,,,,,,,,,,,
九州1#杯,,,,,,,,,,,,,,,,,,,,,,,,
好吉利2层抽取式面巾纸200抽*3包C0,,,,,,,,,,,,,,,,,,,,,,,,
散装东北米(中汇),福有玉米油5L,塑料购物袋(大),长粒香糯米(散),雪碧汽水2.3L,清美绿豆豆奶230ml,清美金玉米豆奶230ml,扁担老头麻辣味豆干90g,小霸王香辣海鱼60克,婆婆嘴石磨豆干麻辣风味90克,奥妙超效洗衣皂含芦荟精华206克*2,护舒宝超值干爽贴身日用卫生巾20片,旺旺碎冰冰果味饮料柠檬味78ml,旺旺碎冰冰果味饮料柑桔味78ml,旺旺碎冰冰综合水果味饮料78ml,美则胜软毛牙刷(二支)202,火轮夹脚女凉拖鞋HL9955,康师傅矿物质水550ml,舒肤佳纯白清香型香皂125克,潘婷乳液修复洗发露400ml,,,,,
高露洁冰爽冰凉薄荷牙膏120克,纸音长卷卫生纸(8011)10卷装,娃哈哈纯净水596ML,,,,,,,,,,,,,,,,,,,,,,
酷儿橙汁饮料450ml,美汁源爽粒红葡萄水果饮料420ml,,,,,,,,,,,,,,,,,,,,,,,
康师傅笋干老鸭煲袋面101克五连包,蒙牛酸牛奶(原味)950g,光明酸牛奶(红枣味)480g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
可扬野生紫菜12g,三江购物盐渍海蛰500g,一品珍白木耳60g,亲友阿胶枣228g,今麦郎手打拉面200克,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
亲友阿胶枣228g,鲜鸡蛋,三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,
芬达橙汁汽水2.3L,散装喜之郎果汁果冻条系列,老干妈香辣菜80克,百事可乐1.25L+纯果乐鲜果粒橙汁饮,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,
